college,province,year,type,batch,class,min,min_rank,batch_min,gap
湖南农业大学,河南,2019,理科,本科一批,国际课程实验班,532,70806,502,30
湖南农业大学,河南,2019,理科,本科一批,普通类,501,108397,502,-1
湖南农业大学,河南,2018,理科,本科一批,普通类,522,75582,499,23
湖南农业大学,河南,2017,理科,本科一批,普通类,519,51363,484,35
湖南农业大学,河南,2016,理科,本科一批,普通类,544,51256,523,21
湖南农业大学,河南,2015,理科,本科一批,普通类,536,52958,529,7
温州医科大学,河南,2021,理科,本科一批,普通类,567,54949,518,49
温州医科大学,河南,2020,理科,本科一批,普通类,591,53210,544,47
温州医科大学,河南,2019,理科,本科一批,普通类,573,32636,502,71
温州医科大学,河南,2018,理科,本科一批,普通类,549,49758,499,50
温州医科大学,河南,2017,理科,本科一批,普通类,524,47284,484,40
温州医科大学,河南,2016,理科,本科一批,普通类,576,27217,523,53
温州医科大学,河南,2015,理科,本科一批,普通类,575,22707,529,46
上海电机学院,河南,2021,理科,本科一批,普通类,530,99984,518,12
上海电机学院,河南,2020,理科,本科一批,普通类,589,55355,544,45
上海电机学院,河南,2020,理科,专科批,普通类,425,276885,-,-
上海电机学院,河南,2019,理科,本科一批,普通类,547,55105,502,45
上海电机学院,河南,2019,理科,专科批,普通类,389,275178,-,-
上海电机学院,河南,2018,理科,本科一批,普通类,540,57808,499,41
上海电机学院,河南,2018,理科,本科二批,普通类,517,80757,374,143
上海电机学院,河南,2018,理科,专科批,普通类,385,252414,200,185
上海电机学院,河南,2017,理科,本科一批,普通类,519,51363,484,35
上海电机学院,河南,2017,理科,本科二批,普通类,494,74478,342,152
上海电机学院,河南,2017,理科,本科二批,中外合作办学,484,85142,342,142
上海电机学院,河南,2017,理科,专科批,普通类,355,246709,180,175
上海电机学院,河南,2016,理科,本科一批,普通类,546,49591,523,23
上海电机学院,河南,2016,理科,本科二批,普通类,523,70854,447,76
上海电机学院,河南,2016,理科,本科二批,高收费专业,509,85827,447,62
上海电机学院,河南,2016,理科,专科批,普通类,367,256923,180,187
上海电机学院,河南,2015,理科,本科一批,普通类,546,43618,529,17
上海电机学院,河南,2015,理科,本科二批,普通类,519,70874,458,61
上海电机学院,河南,2015,理科,专科批,普通类,343,0,-,-
淮北师范大学,河南,2021,理科,本科二批,普通类,528,102673,400,128
淮北师范大学,河南,2020,理科,本科二批,普通类,549,104116,418,131
淮北师范大学,河南,2019,理科,本科二批,普通类,500,109722,385,115
淮北师范大学,河南,2018,理科,本科二批,普通类,492,109212,374,118
淮北师范大学,河南,2017,理科,本科二批,普通类,464,108360,342,122
淮北师范大学,河南,2016,理科,本科二批,普通类,481,119224,447,34
淮北师范大学,河南,2015,理科,本科二批,普通类,484,0,458,26
南京晓庄学院,河南,2021,理科,本科二批,普通类,520,113880,400,120
南京晓庄学院,河南,2020,理科,本科二批,普通类,543,112214,418,125
南京晓庄学院,河南,2019,理科,本科二批,普通类,502,107111,385,117
南京晓庄学院,河南,2018,理科,本科二批,普通类,491,110417,374,117
南京晓庄学院,河南,2017,理科,本科二批,普通类,472,98741,342,130
南京晓庄学院,河南,2016,理科,本科二批,普通类,497,99611,447,50
南京晓庄学院,河南,2015,理科,本科二批,普通类,499,0,458,41
长春工程学院,河南,2021,理科,本科二批,普通类,470,189083,400,70
长春工程学院,河南,2021,理科,本科二批,高收费专业,460,205000,400,60
长春工程学院,河南,2020,理科,本科二批,普通类,529,131782,418,111
长春工程学院,河南,2020,理科,本科二批,高收费专业,479,202887,418,61
长春工程学院,河南,2020,理科,专科批,普通类,399,307862,180,219
长春工程学院,河南,2019,理科,本科二批,普通类,474,146428,385,89
长春工程学院,河南,2019,理科,本科二批,中外合作办学,435,206509,385,50
长春工程学院,河南,2018,理科,本科二批,普通类,477,128060,374,103
长春工程学院,河南,2018,理科,本科二批,中外合作办学,423,201281,374,49
长春工程学院,河南,2018,理科,专科批,普通类,339,306926,200,139
长春工程学院,河南,2017,理科,本科二批,普通类,453,121994,342,111
长春工程学院,河南,2017,理科,本科二批,中外合作办学,362,238587,342,20
长春工程学院,河南,2017,理科,专科批,普通类,247,342121,180,67
长春工程学院,河南,2016,理科,本科二批,高收费专业,460,146130,447,13
长春工程学院,河南,2016,理科,本科二批,普通类,459,147444,447,12
长春工程学院,河南,2016,理科,专科批,普通类,224,359184,180,44
长春工程学院,河南,2015,理科,本科二批,普通类,498,0,458,40
长春工程学院,河南,2015,理科,本科二批,高收费专业,463,0,458,5
长春工程学院,河南,2015,理科,专科批,普通类,180,0,-,-
泉州师范学院,河南,2021,理科,本科二批,普通类,499,144391,400,99
泉州师范学院,河南,2021,理科,本科二批,高收费专业,493,153381,400,93
泉州师范学院,河南,2020,理科,本科二批,普通类,525,137488,418,107
泉州师范学院,河南,2019,理科,本科二批,普通类,478,140526,385,93
泉州师范学院,河南,2018,理科,本科二批,普通类,473,133310,374,99
泉州师范学院,河南,2017,理科,本科二批,普通类,452,123240,342,110
泉州师范学院,河南,2016,理科,本科二批,普通类,477,124155,447,30
泉州师范学院,河南,2015,理科,本科二批,普通类,479,0,458,21
西安欧亚学院,河南,2021,理科,本科二批,普通类,417,273082,400,17
西安欧亚学院,河南,2020,理科,本科二批,普通类,445,250424,418,27
西安欧亚学院,河南,2020,理科,专科批,普通类,190,457092,180,10
西安欧亚学院,河南,2019,理科,本科二批,普通类,411,243516,385,26
西安欧亚学院,河南,2018,理科,本科二批,普通类,400,232837,374,26
西安欧亚学院,河南,2018,理科,专科批,普通类,200,394350,200,0
西安欧亚学院,河南,2017,理科,本科二批,普通类,382,214356,342,40
西安欧亚学院,河南,2017,理科,专科批,普通类,180,367984,180,0
西安欧亚学院,河南,2016,理科,本科三批,普通类,392,230023,370,22
西安欧亚学院,河南,2016,理科,专科批,普通类,184,370647,180,4
西安欧亚学院,河南,2015,理科,本科三批,普通类,383,0,383,0
西安欧亚学院,河南,2015,理科,专科批,普通类,180,0,-,-
广州南方学院,河南,2021,理科,本科二批,普通类,409,284988,400,9
广州南方学院,河南,2020,理科,本科二批,普通类,483,197169,418,65
广州南方学院,河南,2019,理科,本科二批,普通类,449,184336,385,64
广州南方学院,河南,2019,理科,本科二批,国际班,387,277885,385,2
广州南方学院,河南,2018,理科,本科二批,普通类,438,180543,374,64
广州南方学院,河南,2017,理科,本科二批,普通类,406,183594,342,64
广州南方学院,河南,2016,理科,本科二批,普通类,436,177073,447,-11
广州南方学院,河南,2016,理科,本科三批,普通类,436,177073,370,66
广州南方学院,河南,2015,理科,本科三批,普通类,428,0,383,45
河南科技学院,河南,2021,理科,本科一批,普通类,523,109592,518,5
河南科技学院,河南,2021,理科,本科二批,普通类,423,263892,400,23
河南科技学院,河南,2021,理科,本科二批,高收费专业,403,293683,400,3
河南科技学院,河南,2020,理科,本科一批,普通类,547,106820,544,3
河南科技学院,河南,2020,理科,本科二批,普通类,514,153171,418,96
河南科技学院,河南,2020,理科,本科二批,高收费专业,475,208687,418,57
河南科技学院,河南,2020,理科,专科批,普通类,405,300980,180,225
河南科技学院,河南,2019,理科,本科一批,普通类,502,107111,502,0
河南科技学院,河南,2019,理科,本科二批,国家专项计划,483,133227,385,98
河南科技学院,河南,2019,理科,国家专项计划本科批,普通类,483,133227,-,-
河南科技学院,河南,2019,理科,本科二批,普通类,470,152213,385,85
河南科技学院,河南,2019,理科,本科二批,中外合作办学,439,200217,385,54
河南科技学院,河南,2018,理科,本科一批,普通类,480,124214,499,-19
河南科技学院,河南,2018,理科,本科二批,普通类,464,145144,374,90
河南科技学院,河南,2018,理科,本科二批,中外合作办学,423,201281,374,49
河南科技学院,河南,2018,理科,专科批,普通类,279,359639,200,79
河南科技学院,河南,2017,理科,本科二批,普通类,444,133484,342,102
河南科技学院,河南,2017,理科,本科二批,中外合作办学,392,201626,342,50
河南科技学院,河南,2017,理科,专科批,普通类,274,323982,180,94
河南科技学院,河南,2016,理科,本科二批,普通类,473,129271,447,26
河南科技学院,河南,2016,理科,本科三批,普通类,406,213996,370,36
河南科技学院,河南,2016,理科,专科批,普通类,195,368234,180,15
河南科技学院,河南,2015,理科,本科二批,普通类,480,0,458,22
河南科技学院,河南,2015,理科,本科三批,普通类,379,0,383,-4
河南科技学院,河南,2015,理科,专科批,普通类,160,0,-,-
井冈山大学,河南,2021,理科,本科二批,普通类,506,134151,400,106
井冈山大学,河南,2020,理科,本科二批,普通类,536,122058,418,118
井冈山大学,河南,2020,理科,本科二批,高收费专业,502,170132,418,84
井冈山大学,河南,2019,理科,本科二批,普通类,490,123275,385,105
井冈山大学,河南,2019,理科,本科二批,中外合作办学,458,170400,385,73
井冈山大学,河南,2018,理科,本科二批,普通类,483,120408,374,109
井冈山大学,河南,2018,理科,本科二批,中外合作办学,443,173642,374,69
井冈山大学,河南,2017,理科,本科二批,普通类,455,119499,342,113
井冈山大学,河南,2017,理科,本科二批,中外合作办学,412,175678,342,70
井冈山大学,河南,2016,理科,本科二批,普通类,475,126705,447,28
井冈山大学,河南,2015,理科,本科二批,普通类,483,0,458,25
沈阳师范大学,河南,2021,理科,本科二批,其他单列,513,123956,400,113
沈阳师范大学,河南,2021,理科,本科二批,普通类,498,145875,400,98
沈阳师范大学,河南,2021,理科,本科二批,高收费专业,475,181262,400,75
沈阳师范大学,河南,2020,理科,本科二批,普通类,535,123435,418,117
沈阳师范大学,河南,2020,理科,本科二批,其他单列,532,127600,418,114
沈阳师范大学,河南,2020,理科,本科二批,高收费专业,450,243730,418,32
沈阳师范大学,河南,2019,理科,本科二批,普通类,482,134658,385,97
沈阳师范大学,河南,2019,理科,本科二批,中外合作办学,466,158333,385,81
沈阳师范大学,河南,2018,理科,本科二批,普通类,487,115409,374,113
沈阳师范大学,河南,2018,理科,本科二批,软件类,474,131966,374,100
沈阳师范大学,河南,2018,理科,本科二批,中外合作办学,455,157199,374,81
沈阳师范大学,河南,2017,理科,本科二批,普通类,451,124488,342,109
沈阳师范大学,河南,2017,理科,本科二批,软件类,446,130905,342,104
沈阳师范大学,河南,2017,理科,本科二批,中外合作办学,444,133484,342,102
沈阳师范大学,河南,2016,理科,本科二批,普通类,487,111724,447,40
沈阳师范大学,河南,2015,理科,本科二批,普通类,492,0,458,34
沈阳师范大学,河南,2015,理科,本科二批,高收费专业,487,0,458,29
海南医学院,河南,2021,理科,本科一批,普通类,547,78166,518,29
海南医学院,河南,2021,理科,本科二批,普通类,507,132697,400,107
海南医学院,河南,2020,理科,本科一批,普通类,592,52176,544,48
海南医学院,河南,2020,理科,本科二批,普通类,545,109540,418,127
海南医学院,河南,2020,理科,专科批,普通类,442,254580,180,262
海南医学院,河南,2019,理科,本科一批,普通类,545,57178,502,43
海南医学院,河南,2019,理科,本科二批,普通类,493,119172,385,108
海南医学院,河南,2018,理科,本科一批,普通类,549,49758,499,50
海南医学院,河南,2018,理科,本科二批,普通类,487,115409,374,113
海南医学院,河南,2018,理科,专科批,普通类,381,257477,200,181
海南医学院,河南,2017,理科,本科一批,普通类,526,45681,484,42
海南医学院,河南,2017,理科,本科二批,普通类,438,141401,342,96
海南医学院,河南,2017,理科,专科批,普通类,377,220481,180,197
海南医学院,河南,2016,理科,本科一批,普通类,554,42986,523,31
海南医学院,河南,2016,理科,本科二批,普通类,505,90348,447,58
海南医学院,河南,2016,理科,专科批,普通类,393,228862,180,213
海南医学院,河南,2015,理科,本科一批,普通类,550,40216,529,21
海南医学院,河南,2015,理科,本科二批,普通类,505,0,458,47
海南医学院,河南,2015,理科,专科批,普通类,346,0,-,-
南宁师范大学,河南,2021,理科,本科二批,普通类,512,125339,400,112
南宁师范大学,河南,2021,理科,本科二批,高收费专业,489,159463,400,89
南宁师范大学,河南,2020,理科,本科二批,普通类,533,126208,418,115
